sale_id,sale_date,dealer_id,model_code,sale_price,dealer_name,region
600389,2024-05-26,303,MODEL_2,45553.05,MB Dealer 303,West
600390,2024-08-04,300,MODEL_1,44210.11,MB Dealer 300,East
600391,2025-10-23,316,MODEL_3,54901.12,MB Dealer 316,East
600392,2025-05-13,310,MODEL_9,49650.1,MB Dealer 310,Midwest
600393,2024-05-16,313,MODEL_2,57485.79,MB Dealer 313,South
600394,2025-09-10,313,MODEL_10,26272.6,MB Dealer 313,South
600395,2024-02-12,303,MODEL_5,41641.23,MB Dealer 303,West
600396,2024-01-27,313,MODEL_1,64832.73,MB Dealer 313,South
600397,2025-10-07,301,MODEL_9,40808.26,MB Dealer 301,South
600398,2025-11-27,303,MODEL_2,53833.92,MB Dealer 303,West
600399,2025-05-06,306,MODEL_10,37851.03,MB Dealer 306,Midwest
600400,2024-08-11,311,MODEL_3,43108.3,MB Dealer 311,West
600401,2025-03-21,302,MODEL_6,24166.73,MB Dealer 302,Midwest
600402,2024-02-12,313,MODEL_7,40645.24,MB Dealer 313,South
600403,2025-03-09,316,MODEL_4,51055.37,MB Dealer 316,East
600404,2024-06-06,315,MODEL_6,40377.82,MB Dealer 315,West
600405,2024-05-11,309,MODEL_1,43054.31,MB Dealer 309,South
600406,2024-06-05,301,MODEL_2,57177.22,MB Dealer 301,South
600407,2025-07-02,310,MODEL_6,61005.38,MB Dealer 310,Midwest
600408,2024-04-04,314,MODEL_9,34991.15,MB Dealer 314,Midwest
600409,2025-03-25,304,MODEL_9,55244.26,MB Dealer 304,East
600410,2025-11-02,306,MODEL_2,54117.91,MB Dealer 306,Midwest
600411,2025-09-11,305,MODEL_4,50837.22,MB Dealer 305,South
600412,2025-07-30,314,MODEL_7,44347.68,MB Dealer 314,Midwest
600413,2025-01-15,304,MODEL_1,44770.02,MB Dealer 304,East
600414,2024-10-02,303,MODEL_3,46384.35,MB Dealer 303,West
600415,2024-02-22,318,MODEL_3,51615.62,MB Dealer 318,Midwest
600416,2025-03-22,310,MODEL_5,52155.15,MB Dealer 310,Midwest
600417,2024-11-21,313,MODEL_8,37833.61,MB Dealer 313,South
600418,2024-07-16,309,MODEL_8,45687.37,MB Dealer 309,South
600419,2024-02-19,319,MODEL_4,25888.02,MB Dealer 319,West
600420,2025-09-15,316,MODEL_1,61211.76,MB Dealer 316,East
600421,2024-12-19,308,MODEL_1,33697.67,MB Dealer 308,East
600422,2025-06-07,310,MODEL_8,49753.61,MB Dealer 310,Midwest
600423,2024-04-16,300,MODEL_9,35936.53,MB Dealer 300,East
600424,2025-10-23,307,MODEL_3,47390.47,MB Dealer 307,West
600425,2024-02-06,312,MODEL_8,57546.06,MB Dealer 312,East
600426,2024-10-17,314,MODEL_2,43916.41,MB Dealer 314,Midwest
600427,2024-12-03,308,MODEL_5,33014.2,MB Dealer 308,East
600428,2025-12-25,316,MODEL_6,46172.91,MB Dealer 316,East
600429,2024-03-10,311,MODEL_5,49384.96,MB Dealer 311,West
600430,2025-03-16,310,MODEL_7,47956.28,MB Dealer 310,Midwest
600431,2025-11-03,304,MODEL_3,59124.95,MB Dealer 304,East
600432,2024-05-13,303,MODEL_10,48507.79,MB Dealer 303,West
600433,2024-06-22,319,MODEL_9,33913.45,MB Dealer 319,West
600434,2025-08-05,310,MODEL_6,52496.84,MB Dealer 310,Midwest
600435,2024-08-06,310,MODEL_1,39982.52,MB Dealer 310,Midwest
600436,2025-03-31,302,MODEL_6,41402.69,MB Dealer 302,Midwest
600437,2025-05-18,310,MODEL_6,36519.46,MB Dealer 310,Midwest
600438,2025-10-29,318,MODEL_3,41255.08,MB Dealer 318,Midwest
600439,2025-04-09,305,MODEL_3,51609.35,MB Dealer 305,South
600440,2024-03-15,314,MODEL_7,43183.48,MB Dealer 314,Midwest
600441,2024-03-29,313,MODEL_6,35579.61,MB Dealer 313,South
600442,2024-09-08,311,MODEL_2,40533.26,MB Dealer 311,West
600443,2025-09-03,317,MODEL_2,60411.37,MB Dealer 317,South
600444,2024-01-02,316,MODEL_10,48444.43,MB Dealer 316,East
600445,2024-08-10,312,MODEL_8,50047.55,MB Dealer 312,East
600446,2024-06-20,310,MODEL_9,54556.51,MB Dealer 310,Midwest
600447,2024-04-16,303,MODEL_8,33653.72,MB Dealer 303,West
600448,2025-10-03,303,MODEL_7,58875.01,MB Dealer 303,West
600449,2025-03-06,306,MODEL_3,27798.99,MB Dealer 306,Midwest
600450,2025-09-19,318,MODEL_10,45427.25,MB Dealer 318,Midwest
600451,2024-09-01,307,MODEL_2,35301.79,MB Dealer 307,West
600452,2025-11-01,317,MODEL_6,42651.59,MB Dealer 317,South
600453,2024-09-22,316,MODEL_7,36071.56,MB Dealer 316,East
600454,2025-08-20,318,MODEL_5,24452.14,MB Dealer 318,Midwest
600455,2025-09-11,310,MODEL_10,47293.18,MB Dealer 310,Midwest
600456,2024-11-28,301,MODEL_4,57324.44,MB Dealer 301,South
600457,2024-07-16,310,MODEL_6,58489.92,MB Dealer 310,Midwest
600458,2025-07-13,308,MODEL_7,37312.93,MB Dealer 308,East
600459,2024-02-23,302,MODEL_8,39428.12,MB Dealer 302,Midwest
600460,2024-12-13,302,MODEL_10,53862.21,MB Dealer 302,Midwest
600461,2024-06-22,301,MODEL_3,53261.1,MB Dealer 301,South
600462,2025-02-25,307,MODEL_4,35482.3,MB Dealer 307,West
600463,2025-06-23,315,MODEL_1,50083.27,MB Dealer 315,West
600464,2024-12-27,301,MODEL_6,45477.16,MB Dealer 301,South
600465,2025-09-24,315,MODEL_9,44678.24,MB Dealer 315,West
600466,2024-09-08,315,MODEL_9,46021.69,MB Dealer 315,West
600467,2024-09-09,315,MODEL_5,38366.54,MB Dealer 315,West
600468,2025-02-26,315,MODEL_6,39259.35,MB Dealer 315,West
600469,2025-10-09,302,MODEL_4,41519.52,MB Dealer 302,Midwest
600470,2025-11-08,301,MODEL_7,41973.27,MB Dealer 301,South
600471,2024-01-16,307,MODEL_1,37177.35,MB Dealer 307,West
600472,2024-06-27,308,MODEL_9,42365.55,MB Dealer 308,East
600473,2024-10-13,301,MODEL_8,39917.76,MB Dealer 301,South
600474,2024-01-15,308,MODEL_5,53199.71,MB Dealer 308,East
600475,2025-09-07,304,MODEL_6,51610.94,MB Dealer 304,East
600476,2024-09-21,303,MODEL_6,39310.99,MB Dealer 303,West
600477,2024-03-04,310,MODEL_10,38778.49,MB Dealer 310,Midwest
600478,2024-06-21,313,MODEL_4,38730.57,MB Dealer 313,South
600479,2025-09-05,300,MODEL_4,38282.9,MB Dealer 300,East
600480,2024-02-16,308,MODEL_4,47749.74,MB Dealer 308,East
600481,2024-10-07,315,MODEL_2,58980.18,MB Dealer 315,West
600482,2024-01-19,316,MODEL_8,40265.09,MB Dealer 316,East
600483,2025-03-05,315,MODEL_8,50241.36,MB Dealer 315,West
600484,2024-10-13,315,MODEL_8,43227.13,MB Dealer 315,West
600485,2024-06-19,308,MODEL_9,38785.85,MB Dealer 308,East
600486,2024-04-19,312,MODEL_8,44982.27,MB Dealer 312,East
600487,2024-12-16,304,MODEL_2,36512.82,MB Dealer 304,East
600488,2025-11-14,308,MODEL_4,47320.43,MB Dealer 308,East
600489,2025-11-03,306,MODEL_2,49040.87,MB Dealer 306,Midwest
600490,2024-11-08,317,MODEL_10,35920.18,MB Dealer 317,South
600491,2024-09-30,313,MODEL_5,47027.46,MB Dealer 313,South
600492,2024-11-25,303,MODEL_1,39439.92,MB Dealer 303,West
600493,2024-08-23,317,MODEL_7,40935.36,MB Dealer 317,South
600494,2025-05-21,312,MODEL_8,50383.09,MB Dealer 312,East
600495,2025-12-14,310,MODEL_4,27855.4,MB Dealer 310,Midwest
600496,2024-05-13,311,MODEL_1,50445.93,MB Dealer 311,West
600497,2024-01-18,314,MODEL_3,47559.43,MB Dealer 314,Midwest
600498,2025-08-08,315,MODEL_9,47672.73,MB Dealer 315,West
600499,2025-01-07,303,MODEL_9,35906.99,MB Dealer 303,West
600500,2024-07-23,303,MODEL_7,31460.45,MB Dealer 303,West
600501,2024-03-21,305,MODEL_6,29664.76,MB Dealer 305,South
600502,2024-04-05,302,MODEL_6,54882.14,MB Dealer 302,Midwest
600503,2025-06-28,316,MODEL_10,57241.54,MB Dealer 316,East
600504,2024-02-25,305,MODEL_3,34333.26,MB Dealer 305,South
600505,2024-11-15,314,MODEL_8,44479.15,MB Dealer 314,Midwest
600506,2025-05-15,315,MODEL_5,47650.28,MB Dealer 315,West
600507,2025-12-18,317,MODEL_8,56142.98,MB Dealer 317,South
600508,2024-04-16,312,MODEL_1,38521.57,MB Dealer 312,East
600509,2025-10-16,314,MODEL_10,47183.22,MB Dealer 314,Midwest
600510,2024-01-01,304,MODEL_9,47917.0,MB Dealer 304,East
600511,2025-03-26,301,MODEL_9,40207.67,MB Dealer 301,South
600512,2024-09-03,301,MODEL_5,47125.92,MB Dealer 301,South
600513,2025-02-01,319,MODEL_3,49085.55,MB Dealer 319,West
600514,2025-08-01,310,MODEL_6,37999.2,MB Dealer 310,Midwest
600515,2025-12-21,316,MODEL_8,33943.72,MB Dealer 316,East
600516,2025-02-05,307,MODEL_3,55470.07,MB Dealer 307,West
600517,2025-11-25,306,MODEL_3,49883.41,MB Dealer 306,Midwest
600518,2025-12-15,317,MODEL_9,27585.83,MB Dealer 317,South
600519,2025-01-04,306,MODEL_8,36764.86,MB Dealer 306,Midwest
600520,2025-05-14,310,MODEL_10,47649.83,MB Dealer 310,Midwest
600521,2025-09-27,301,MODEL_5,51143.12,MB Dealer 301,South
600522,2025-03-26,310,MODEL_5,42897.5,MB Dealer 310,Midwest
600523,2025-05-02,300,MODEL_4,70579.86,MB Dealer 300,East
600524,2024-03-01,314,MODEL_3,49419.98,MB Dealer 314,Midwest
600525,2025-08-29,302,MODEL_6,49163.22,MB Dealer 302,Midwest
600526,2025-01-15,318,MODEL_8,38851.95,MB Dealer 318,Midwest
600527,2024-01-10,311,MODEL_6,34623.78,MB Dealer 311,West
600528,2024-10-22,309,MODEL_6,50900.57,MB Dealer 309,South
600529,2024-05-16,304,MODEL_4,51023.35,MB Dealer 304,East
600530,2025-01-11,316,MODEL_10,57928.59,MB Dealer 316,East
600531,2024-08-29,304,MODEL_2,47233.68,MB Dealer 304,East
600532,2025-06-22,315,MODEL_8,27723.26,MB Dealer 315,West
600533,2025-09-01,318,MODEL_5,47188.86,MB Dealer 318,Midwest
600534,2024-12-09,305,MODEL_5,32876.57,MB Dealer 305,South
600535,2024-10-01,302,MODEL_4,25367.18,MB Dealer 302,Midwest
600536,2024-08-23,302,MODEL_9,50929.12,MB Dealer 302,Midwest
600537,2024-08-04,304,MODEL_2,36983.89,MB Dealer 304,East
600538,2024-06-07,315,MODEL_5,51702.35,MB Dealer 315,West
600539,2024-07-22,311,MODEL_3,52085.82,MB Dealer 311,West
600540,2024-08-26,319,MODEL_7,39865.48,MB Dealer 319,West
600541,2025-05-09,301,MODEL_2,39459.02,MB Dealer 301,South
600542,2025-01-18,316,MODEL_7,49650.87,MB Dealer 316,East
600543,2024-12-01,317,MODEL_6,45897.67,MB Dealer 317,South
600544,2025-11-13,308,MODEL_2,48825.98,MB Dealer 308,East
600545,2024-09-29,307,MODEL_4,53945.7,MB Dealer 307,West
600546,2024-11-15,311,MODEL_9,47488.25,MB Dealer 311,West
600547,2025-06-13,300,MODEL_6,49273.84,MB Dealer 300,East
600548,2024-04-25,311,MODEL_6,56984.31,MB Dealer 311,West
600549,2024-08-04,309,MODEL_3,47202.72,MB Dealer 309,South
600550,2024-04-16,316,MODEL_8,30270.26,MB Dealer 316,East
600551,2024-06-15,319,MODEL_10,46737.09,MB Dealer 319,West
600552,2025-02-04,303,MODEL_2,56117.71,MB Dealer 303,West
600553,2024-10-06,307,MODEL_4,54469.25,MB Dealer 307,West
600554,2024-09-17,306,MODEL_3,65342.05,MB Dealer 306,Midwest
600555,2025-10-03,312,MODEL_6,40853.79,MB Dealer 312,East
600556,2025-04-19,300,MODEL_6,30473.69,MB Dealer 300,East
600557,2024-06-10,308,MODEL_8,43642.48,MB Dealer 308,East
600558,2024-05-23,311,MODEL_6,50410.95,MB Dealer 311,West
600559,2024-07-08,306,MODEL_5,42443.4,MB Dealer 306,Midwest
600560,2025-04-28,309,MODEL_6,42626.16,MB Dealer 309,South
600561,2025-04-17,317,MODEL_3,47034.74,MB Dealer 317,South
600562,2025-05-13,319,MODEL_9,47182.8,MB Dealer 319,West
600563,2024-10-08,302,MODEL_1,39222.17,MB Dealer 302,Midwest
600564,2024-04-10,318,MODEL_4,34781.9,MB Dealer 318,Midwest
600565,2024-01-22,309,MODEL_2,45016.56,MB Dealer 309,South
600566,2024-11-06,305,MODEL_4,42421.53,MB Dealer 305,South
600567,2025-09-26,310,MODEL_5,32232.95,MB Dealer 310,Midwest
600568,2024-02-11,318,MODEL_7,39298.25,MB Dealer 318,Midwest
600569,2025-11-27,311,MODEL_2,39547.46,MB Dealer 311,West
600570,2025-03-26,310,MODEL_5,45900.03,MB Dealer 310,Midwest
600571,2025-12-07,309,MODEL_9,45736.63,MB Dealer 309,South
600572,2025-04-30,314,MODEL_10,44475.4,MB Dealer 314,Midwest
600573,2025-11-21,300,MODEL_3,29800.97,MB Dealer 300,East
600574,2025-12-15,310,MODEL_3,51732.98,MB Dealer 310,Midwest
600575,2025-11-11,308,MODEL_3,49811.12,MB Dealer 308,East
600576,2024-06-04,314,MODEL_10,56275.34,MB Dealer 314,Midwest
600577,2025-03-05,304,MODEL_4,45274.68,MB Dealer 304,East
600578,2024-01-13,319,MODEL_10,42174.34,MB Dealer 319,West
600579,2025-06-05,318,MODEL_10,40182.8,MB Dealer 318,Midwest
600580,2024-12-17,301,MODEL_10,41552.85,MB Dealer 301,South
600581,2024-12-11,313,MODEL_8,56162.08,MB Dealer 313,South
600582,2024-06-09,307,MODEL_7,35740.17,MB Dealer 307,West
600583,2025-07-16,300,MODEL_1,32587.45,MB Dealer 300,East
600584,2024-12-12,303,MODEL_10,49710.21,MB Dealer 303,West
600585,2024-10-28,302,MODEL_7,48083.37,MB Dealer 302,Midwest
600586,2024-04-08,317,MODEL_1,47151.8,MB Dealer 317,South
600587,2025-10-17,305,MODEL_3,39247.57,MB Dealer 305,South
600588,2025-10-11,303,MODEL_3,39268.04,MB Dealer 303,West
600589,2024-05-09,301,MODEL_8,58978.06,MB Dealer 301,South
600590,2024-06-22,308,MODEL_10,40605.39,MB Dealer 308,East
600591,2024-03-12,312,MODEL_6,50341.29,MB Dealer 312,East
600592,2024-10-07,312,MODEL_7,45454.26,MB Dealer 312,East
600593,2024-03-07,302,MODEL_3,43960.61,MB Dealer 302,Midwest
600594,2024-07-12,313,MODEL_8,48467.3,MB Dealer 313,South
600595,2025-05-03,319,MODEL_8,49031.61,MB Dealer 319,West
600596,2025-12-09,300,MODEL_9,46347.32,MB Dealer 300,East
600597,2024-12-16,317,MODEL_2,41859.45,MB Dealer 317,South
600598,2025-01-29,319,MODEL_5,35708.14,MB Dealer 319,West
600599,2024-05-30,312,MODEL_1,47921.84,MB Dealer 312,East
600600,2025-06-22,318,MODEL_6,64632.56,MB Dealer 318,Midwest
600601,2024-02-05,310,MODEL_1,56853.24,MB Dealer 310,Midwest
600602,2025-08-07,313,MODEL_2,40044.53,MB Dealer 313,South
600603,2025-04-19,319,MODEL_10,38087.72,MB Dealer 319,West
600604,2025-06-24,317,MODEL_6,47707.69,MB Dealer 317,South
600605,2024-01-01,305,MODEL_1,46731.65,MB Dealer 305,South
600606,2025-09-19,307,MODEL_6,53397.34,MB Dealer 307,West
600607,2025-01-24,319,MODEL_6,45920.07,MB Dealer 319,West
600608,2025-12-16,307,MODEL_10,31362.21,MB Dealer 307,West
600609,2025-02-04,302,MODEL_5,31173.67,MB Dealer 302,Midwest
600610,2024-02-16,304,MODEL_10,33639.5,MB Dealer 304,East
600611,2025-07-21,309,MODEL_2,55416.89,MB Dealer 309,South
600612,2024-08-21,314,MODEL_1,42404.83,MB Dealer 314,Midwest
600613,2025-11-01,310,MODEL_7,44830.73,MB Dealer 310,Midwest
600614,2024-08-11,313,MODEL_5,36669.37,MB Dealer 313,South
600615,2025-01-26,312,MODEL_3,29804.52,MB Dealer 312,East
600616,2024-03-21,315,MODEL_8,43839.17,MB Dealer 315,West
600617,2025-08-09,317,MODEL_2,29478.03,MB Dealer 317,South
600618,2024-06-23,314,MODEL_10,49037.84,MB Dealer 314,Midwest
600619,2025-06-26,311,MODEL_9,55221.65,MB Dealer 311,West
600620,2024-10-24,310,MODEL_8,52756.34,MB Dealer 310,Midwest
600621,2025-02-17,307,MODEL_8,42607.11,MB Dealer 307,West
600622,2025-07-17,317,MODEL_5,44019.47,MB Dealer 317,South
600623,2024-03-26,300,MODEL_9,32232.74,MB Dealer 300,East
600624,2025-12-30,305,MODEL_6,41430.02,MB Dealer 305,South
600625,2025-06-17,316,MODEL_3,54072.3,MB Dealer 316,East
600626,2024-08-28,306,MODEL_5,37619.68,MB Dealer 306,Midwest
600627,2025-04-07,311,MODEL_9,39548.11,MB Dealer 311,West
600628,2024-09-09,304,MODEL_5,35696.51,MB Dealer 304,East
600629,2025-05-01,309,MODEL_1,63417.21,MB Dealer 309,South
600630,2024-02-02,309,MODEL_4,43147.47,MB Dealer 309,South
600631,2024-02-11,311,MODEL_7,42983.68,MB Dealer 311,West
600632,2025-06-15,304,MODEL_8,52142.87,MB Dealer 304,East
600633,2025-02-01,315,MODEL_6,47229.4,MB Dealer 315,West
600634,2024-02-28,314,MODEL_9,50719.03,MB Dealer 314,Midwest
600635,2025-07-26,301,MODEL_1,37703.51,MB Dealer 301,South
600636,2025-11-03,305,MODEL_4,42375.73,MB Dealer 305,South
600637,2025-10-12,315,MODEL_8,43080.92,MB Dealer 315,West
600638,2025-02-18,319,MODEL_1,35161.27,MB Dealer 319,West
600639,2024-04-21,312,MODEL_4,43963.48,MB Dealer 312,East
600640,2024-12-29,315,MODEL_10,44666.33,MB Dealer 315,West
600641,2024-11-24,318,MODEL_7,41923.12,MB Dealer 318,Midwest
600642,2025-08-22,314,MODEL_6,52615.11,MB Dealer 314,Midwest
600643,2025-10-31,310,MODEL_5,49381.24,MB Dealer 310,Midwest
600644,2024-01-25,308,MODEL_4,44022.76,MB Dealer 308,East
600645,2025-03-22,318,MODEL_9,42548.88,MB Dealer 318,Midwest
600646,2024-03-19,318,MODEL_10,56406.41,MB Dealer 318,Midwest
600647,2024-11-30,312,MODEL_1,42259.85,MB Dealer 312,East
600648,2024-06-10,312,MODEL_4,41049.44,MB Dealer 312,East
600649,2025-04-20,316,MODEL_3,54573.86,MB Dealer 316,East
600650,2024-02-14,310,MODEL_5,47774.07,MB Dealer 310,Midwest
600651,2025-05-31,307,MODEL_10,46268.06,MB Dealer 307,West
600652,2024-02-05,313,MODEL_5,47685.76,MB Dealer 313,South
600653,2024-10-31,303,MODEL_1,58121.77,MB Dealer 303,West
600654,2025-05-12,314,MODEL_3,40190.18,MB Dealer 314,Midwest
600655,2025-02-19,300,MODEL_9,44118.67,MB Dealer 300,East
600656,2024-04-28,311,MODEL_9,44672.04,MB Dealer 311,West
600657,2025-10-08,313,MODEL_7,56702.18,MB Dealer 313,South
600658,2025-06-07,306,MODEL_1,37867.27,MB Dealer 306,Midwest
600659,2025-03-13,312,MODEL_7,36623.32,MB Dealer 312,East
600660,2024-02-10,301,MODEL_8,41660.96,MB Dealer 301,South
600661,2024-04-27,301,MODEL_2,46854.16,MB Dealer 301,South
600662,2025-04-13,312,MODEL_8,32646.38,MB Dealer 312,East
600663,2024-02-07,307,MODEL_4,33770.28,MB Dealer 307,West
600664,2025-03-09,318,MODEL_3,62540.4,MB Dealer 318,Midwest
600665,2024-11-21,310,MODEL_3,45230.33,MB Dealer 310,Midwest
600666,2024-10-10,311,MODEL_5,27725.78,MB Dealer 311,West
600667,2024-09-05,313,MODEL_10,50072.7,MB Dealer 313,South
600668,2025-01-30,306,MODEL_6,54103.25,MB Dealer 306,Midwest
600669,2024-12-08,303,MODEL_9,42670.16,MB Dealer 303,West
600670,2025-04-21,303,MODEL_2,43928.51,MB Dealer 303,West
600671,2025-07-01,309,MODEL_8,43222.86,MB Dealer 309,South
600672,2025-07-04,313,MODEL_3,45304.52,MB Dealer 313,South
600673,2025-01-14,313,MODEL_4,57495.43,MB Dealer 313,South
600674,2024-12-24,304,MODEL_6,43189.87,MB Dealer 304,East
600675,2025-09-14,305,MODEL_7,29438.67,MB Dealer 305,South
600676,2024-03-15,311,MODEL_3,36720.05,MB Dealer 311,West
600677,2024-07-28,306,MODEL_4,36715.96,MB Dealer 306,Midwest
600678,2025-05-05,301,MODEL_1,46801.87,MB Dealer 301,South
600679,2024-08-16,300,MODEL_3,51102.67,MB Dealer 300,East
600680,2025-04-20,316,MODEL_9,52186.04,MB Dealer 316,East
600681,2025-07-13,309,MODEL_10,37863.88,MB Dealer 309,South
600682,2025-05-24,309,MODEL_3,49640.82,MB Dealer 309,South
600683,2024-07-03,318,MODEL_5,43275.14,MB Dealer 318,Midwest
600684,2024-07-23,302,MODEL_9,38647.92,MB Dealer 302,Midwest
600685,2024-08-24,310,MODEL_1,46838.35,MB Dealer 310,Midwest
600686,2024-04-13,317,MODEL_9,50583.01,MB Dealer 317,South
600687,2024-04-20,303,MODEL_10,39281.34,MB Dealer 303,West
600688,2025-05-13,302,MODEL_7,46245.72,MB Dealer 302,Midwest
600689,2025-02-17,319,MODEL_4,46158.0,MB Dealer 319,West
600690,2025-09-10,310,MODEL_5,41363.55,MB Dealer 310,Midwest
600691,2024-03-16,312,MODEL_4,44492.35,MB Dealer 312,East
600692,2025-11-04,313,MODEL_8,43287.49,MB Dealer 313,South
600693,2025-11-02,305,MODEL_4,53256.14,MB Dealer 305,South
600694,2024-11-23,303,MODEL_2,28878.62,MB Dealer 303,West
600695,2024-09-25,316,MODEL_8,58046.49,MB Dealer 316,East
600696,2024-12-28,316,MODEL_10,51531.3,MB Dealer 316,East
600697,2024-08-05,316,MODEL_7,37521.12,MB Dealer 316,East
600698,2025-11-17,306,MODEL_5,37608.43,MB Dealer 306,Midwest
600699,2024-07-04,304,MODEL_10,52802.38,MB Dealer 304,East
600700,2024-04-02,307,MODEL_8,46062.77,MB Dealer 307,West
600701,2024-07-02,303,MODEL_3,50120.52,MB Dealer 303,West
600702,2025-07-24,303,MODEL_5,56481.76,MB Dealer 303,West
600703,2024-06-23,317,MODEL_8,54813.71,MB Dealer 317,South
600704,2024-05-03,313,MODEL_7,47042.01,MB Dealer 313,South
600705,2024-01-04,319,MODEL_2,41143.22,MB Dealer 319,West
600706,2025-09-22,302,MODEL_2,44671.94,MB Dealer 302,Midwest
600707,2025-10-11,315,MODEL_8,42280.18,MB Dealer 315,West
600708,2025-10-15,319,MODEL_4,38849.33,MB Dealer 319,West
600709,2025-03-13,301,MODEL_5,38842.24,MB Dealer 301,South
600710,2025-10-03,301,MODEL_5,38574.53,MB Dealer 301,South
600711,2025-02-04,311,MODEL_10,45113.54,MB Dealer 311,West
600712,2025-07-04,312,MODEL_1,38287.75,MB Dealer 312,East
600713,2024-01-18,303,MODEL_8,50209.69,MB Dealer 303,West
600714,2025-07-11,313,MODEL_8,47774.88,MB Dealer 313,South
600715,2025-07-17,317,MODEL_9,49306.02,MB Dealer 317,South
600716,2025-12-23,310,MODEL_6,47398.32,MB Dealer 310,Midwest
600717,2024-04-15,308,MODEL_5,47253.78,MB Dealer 308,East
600718,2024-02-11,308,MODEL_5,42555.05,MB Dealer 308,East
600719,2024-12-14,306,MODEL_8,44800.17,MB Dealer 306,Midwest
600720,2024-04-08,307,MODEL_5,47405.58,MB Dealer 307,West
600721,2024-02-25,305,MODEL_8,33106.53,MB Dealer 305,South
600722,2025-04-05,311,MODEL_9,53706.36,MB Dealer 311,West
600723,2025-06-08,300,MODEL_4,31740.67,MB Dealer 300,East
600724,2025-06-29,304,MODEL_6,48351.19,MB Dealer 304,East
600725,2025-02-18,313,MODEL_5,36727.43,MB Dealer 313,South
600726,2025-11-13,309,MODEL_7,53000.54,MB Dealer 309,South
600727,2025-05-15,306,MODEL_4,43914.82,MB Dealer 306,Midwest
600728,2024-06-10,311,MODEL_4,55404.2,MB Dealer 311,West
600729,2024-03-27,310,MODEL_5,36665.98,MB Dealer 310,Midwest
600730,2025-11-12,303,MODEL_9,52872.65,MB Dealer 303,West
600731,2025-04-20,304,MODEL_3,29133.95,MB Dealer 304,East
600732,2025-09-17,306,MODEL_6,41432.19,MB Dealer 306,Midwest
600733,2025-06-25,306,MODEL_1,41830.92,MB Dealer 306,Midwest
600734,2025-08-25,317,MODEL_1,50709.63,MB Dealer 317,South
600735,2024-11-18,306,MODEL_5,50580.22,MB Dealer 306,Midwest
600736,2025-01-05,304,MODEL_5,43861.89,MB Dealer 304,East
600737,2024-04-23,315,MODEL_5,41842.57,MB Dealer 315,West
600738,2024-06-27,317,MODEL_6,56944.18,MB Dealer 317,South
600739,2024-05-26,308,MODEL_7,51283.81,MB Dealer 308,East
600740,2024-10-16,308,MODEL_6,51849.24,MB Dealer 308,East
600741,2024-06-13,313,MODEL_1,44589.26,MB Dealer 313,South
600742,2025-08-26,312,MODEL_6,43724.24,MB Dealer 312,East
600743,2025-10-28,308,MODEL_1,39605.35,MB Dealer 308,East
600744,2025-08-16,312,MODEL_1,41236.85,MB Dealer 312,East
600745,2024-06-10,310,MODEL_1,40836.97,MB Dealer 310,Midwest
600746,2024-06-29,305,MODEL_4,30739.73,MB Dealer 305,South
600747,2024-09-26,309,MODEL_3,56559.56,MB Dealer 309,South
600748,2025-01-13,310,MODEL_3,46217.98,MB Dealer 310,Midwest
600749,2024-03-06,309,MODEL_8,54148.09,MB Dealer 309,South
600750,2024-07-17,302,MODEL_10,47593.75,MB Dealer 302,Midwest
600751,2025-06-19,311,MODEL_10,48188.14,MB Dealer 311,West
600752,2024-08-12,310,MODEL_10,33948.71,MB Dealer 310,Midwest
600753,2024-08-10,317,MODEL_8,28991.2,MB Dealer 317,South
600754,2024-09-16,308,MODEL_6,37997.61,MB Dealer 308,East
600755,2025-06-22,307,MODEL_8,38665.07,MB Dealer 307,West
600756,2024-03-08,319,MODEL_4,50531.48,MB Dealer 319,West
600757,2025-09-24,317,MODEL_8,48239.46,MB Dealer 317,South
600758,2024-10-28,315,MODEL_5,57489.95,MB Dealer 315,West
600759,2024-03-16,311,MODEL_8,59195.04,MB Dealer 311,West
600760,2024-07-17,305,MODEL_6,40951.73,MB Dealer 305,South
